route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,brigade
12,8,"8_5651453^N+","Starołęka PKM",1,606771,1,8
12,8,"8_5651455^N+","Starołęka PKM",1,606771,1,8
12,8,"8_5651457^N+","Starołęka PKM",1,606771,1,8
12,8,"8_5651459^N+","Starołęka PKM",1,606771,1,8
12,8,"8_5651461^N+","Starołęka PKM",1,606771,1,8
12,8,"8_5651463^N+","Starołęka PKM",1,606771,1,8
12,8,"8_5651465^N+","Starołęka PKM",1,606771,1,8
12,8,"8_5651473^N+","Starołęka PKM",1,606771,1,9
12,8,"8_5651475^N+","Starołęka PKM",1,606771,1,9
12,8,"8_5651477^N+","Starołęka PKM",1,606771,1,9
12,8,"8_5651479^N+","Starołęka PKM",1,606771,1,9
12,8,"8_5651481^N+","Starołęka PKM",1,606771,1,9
12,8,"8_5651483^N+","Starołęka PKM",1,606771,1,9
12,8,"8_5651485^N+","Starołęka PKM",1,606771,1,9
12,8,"8_5651487^N+","Starołęka PKM",1,606771,1,9
12,8,"8_5652192^N+","Starołęka PKM",1,606771,1,16
12,8,"8_5651246^N+","Połabska",0,606772,1,1
12,8,"8_5651248^N+","Połabska",0,606772,1,1
12,8,"8_5651250^N+","Połabska",0,606772,1,1
12,8,"8_5651252^N+","Połabska",0,606772,1,1
12,8,"8_5651254^N+","Połabska",0,606772,1,1
12,8,"8_5651256^N+","Połabska",0,606772,1,1
12,8,"8_5651258^N+","Połabska",0,606772,1,1
12,8,"8_5651260^N+","Połabska",0,606772,1,1
12,8,"8_5651266^+","Połabska",0,606772,0,10
12,8,"8_5651268^+","Połabska",0,606772,0,10
12,8,"8_5651270^+","Połabska",0,606772,0,10
12,8,"8_5651276^N+","Połabska",0,606772,1,11
12,8,"8_5651278^N+","Połabska",0,606772,1,11
12,8,"8_5651280^N+","Połabska",0,606772,1,11
12,8,"8_5651289^+","Połabska",0,606772,0,12
12,8,"8_5651291^+","Połabska",0,606772,0,12
12,8,"8_5651298^N+","Połabska",0,606772,1,13
12,8,"8_5651300^N+","Połabska",0,606772,1,13
12,8,"8_5651302^N+","Połabska",0,606772,1,13
12,8,"8_5651304^N+","Połabska",0,606772,1,13
12,8,"8_5651306^N+","Połabska",0,606772,1,13
12,8,"8_5651308^N+","Połabska",0,606772,1,13
12,8,"8_5651310^N+","Połabska",0,606772,1,13
12,8,"8_5651312^N+","Połabska",0,606772,1,13
12,8,"8_5651314^N+","Połabska",0,606772,1,13
12,8,"8_5651316^N+","Połabska",0,606772,1,13
12,8,"8_5651325^+","Połabska",0,606772,0,14
12,8,"8_5651327^+","Połabska",0,606772,0,14
12,8,"8_5651329^+","Połabska",0,606772,0,14
12,8,"8_5651335^+","Połabska",0,606772,0,15
12,8,"8_5651337^+","Połabska",0,606772,0,15
12,8,"8_5651339^+","Połabska",0,606772,0,15
12,8,"8_5651346^N+","Połabska",0,606772,1,2
12,8,"8_5651348^N+","Połabska",0,606772,1,2
12,8,"8_5651350^N+","Połabska",0,606772,1,2
12,8,"8_5651352^N+","Połabska",0,606772,1,2
12,8,"8_5651354^N+","Połabska",0,606772,1,2
12,8,"8_5651356^N+","Połabska",0,606772,1,2
12,8,"8_5651358^N+","Połabska",0,606772,1,2
12,8,"8_5651360^N+","Połabska",0,606772,1,2
12,8,"8_5651362^N+","Połabska",0,606772,1,2
12,8,"8_5651369^+","Połabska",0,606772,0,3
12,8,"8_5651371^+","Połabska",0,606772,0,3
12,8,"8_5651373^+","Połabska",0,606772,0,3
12,8,"8_5651381^+","Połabska",0,606772,0,4
12,8,"8_5651383^+","Połabska",0,606772,0,4
12,8,"8_5651385^+","Połabska",0,606772,0,4
12,8,"8_5651393^N+","Połabska",0,606772,1,5
12,8,"8_5651395^N+","Połabska",0,606772,1,5
12,8,"8_5651397^N+","Połabska",0,606772,1,5
12,8,"8_5651399^N+","Połabska",0,606772,1,5
12,8,"8_5651401^N+","Połabska",0,606772,1,5
12,8,"8_5651403^N+","Połabska",0,606772,1,5
12,8,"8_5651405^N+","Połabska",0,606772,1,5
12,8,"8_5651407^N+","Połabska",0,606772,1,5
12,8,"8_5651409^N+","Połabska",0,606772,1,5
12,8,"8_5651417^N+","Połabska",0,606772,1,6
12,8,"8_5651419^N+","Połabska",0,606772,1,6
12,8,"8_5651427^N+","Połabska",0,606772,1,7
12,8,"8_5651429^N+","Połabska",0,606772,1,7
12,8,"8_5651431^N+","Połabska",0,606772,1,7
12,8,"8_5651433^N+","Połabska",0,606772,1,7
12,8,"8_5651435^N+","Połabska",0,606772,1,7
12,8,"8_5651437^N+","Połabska",0,606772,1,7
12,8,"8_5651439^N+","Połabska",0,606772,1,7
12,8,"8_5651441^N+","Połabska",0,606772,1,7
12,8,"8_5651443^N+","Połabska",0,606772,1,7
12,8,"8_5651450^N+","Połabska",0,606772,1,8
12,8,"8_5651452^N+","Połabska",0,606772,1,8
12,8,"8_5651454^N+","Połabska",0,606772,1,8
12,8,"8_5651456^N+","Połabska",0,606772,1,8
12,8,"8_5651458^N+","Połabska",0,606772,1,8
12,8,"8_5651460^N+","Połabska",0,606772,1,8
12,8,"8_5651462^N+","Połabska",0,606772,1,8
12,8,"8_5651464^N+","Połabska",0,606772,1,8
12,8,"8_5651472^N+","Połabska",0,606772,1,9
12,8,"8_5651474^N+","Połabska",0,606772,1,9
12,8,"8_5651476^N+","Połabska",0,606772,1,9
12,8,"8_5651478^N+","Połabska",0,606772,1,9
12,8,"8_5651480^N+","Połabska",0,606772,1,9
12,8,"8_5651482^N+","Połabska",0,606772,1,9
12,8,"8_5651484^N+","Połabska",0,606772,1,9
12,8,"8_5651486^N+","Połabska",0,606772,1,9
12,8,"8_5651488^N+","Połabska",0,606772,1,9
12,8,"8_5652193^N+","Połabska",0,606772,1,16
12,8,"8_5651261^F,N","Franowo",1,606940,1,1
12,8,"8_5651410^F,N","Franowo",1,606940,1,5
12,8,"8_5651444^F,N","Franowo",1,606940,1,7
12,8,"8_5651391^N","Połabska",0,606941,1,5
12,8,"8_5651415^N","Połabska",0,606941,1,6
12,8,"8_5651425^N","Połabska",0,606941,1,7
12,8,"8_5651282^F,N","Franowo",0,606942,1,11
12,8,"8_5651318^F,N","Franowo",0,606942,1,13
12,8,"8_5651364^F,N","Franowo",0,606942,1,2
12,8,"8_5651466^F,N","Franowo",0,606942,1,8
12,8,"8_5651245^N","Starołęka PKM",1,606943,1,1
12,8,"8_5651297^N","Starołęka PKM",1,606943,1,13
12,8,"8_5651345^N","Starołęka PKM",1,606943,1,2
12,8,"8_5651449^N","Starołęka PKM",1,606943,1,8
12,8,"8_5651471^N","Starołęka PKM",1,606943,1,9
12,8,"8_5651271^G","Głogowska/Hetmańska",1,606946,0,10
12,8,"8_5651330^G","Głogowska/Hetmańska",1,606946,0,14
12,8,"8_5651386^G","Głogowska/Hetmańska",1,606946,0,4
12,8,"8_5652194^G,N","Głogowska/Hetmańska",1,606946,1,16
12,8,"8_5651287","Połabska",0,606950,0,12
12,8,"8_5651323","Połabska",0,606950,0,14
12,8,"8_5651379","Połabska",0,606950,0,4
13,2,"2_5664771^N+","Aleje Marcinkowskiego",1,610105,1,1
13,2,"2_5664773^N+","Aleje Marcinkowskiego",1,610105,1,1
13,2,"2_5664775^N+","Aleje Marcinkowskiego",1,610105,1,1
13,2,"2_5664777^N+","Aleje Marcinkowskiego",1,610105,1,1
13,2,"2_5664779^N+","Aleje Marcinkowskiego",1,610105,1,1
13,2,"2_5664786^N+","Aleje Marcinkowskiego",1,610105,1,10
13,2,"2_5664788^N+","Aleje Marcinkowskiego",1,610105,1,10
13,2,"2_5664790^N+","Aleje Marcinkowskiego",1,610105,1,10
13,2,"2_5664792^N+","Aleje Marcinkowskiego",1,610105,1,10
13,2,"2_5664794^N+","Aleje Marcinkowskiego",1,610105,1,10
13,2,"2_5664800^N+","Aleje Marcinkowskiego",1,610105,1,11
13,2,"2_5664802^N+","Aleje Marcinkowskiego",1,610105,1,11
13,2,"2_5664804^N+","Aleje Marcinkowskiego",1,610105,1,11
13,2,"2_5664806^N+","Aleje Marcinkowskiego",1,610105,1,11
13,2,"2_5664808^N+","Aleje Marcinkowskiego",1,610105,1,11
13,2,"2_5664810^N+","Aleje Marcinkowskiego",1,610105,1,11
13,2,"2_5664817^N+","Aleje Marcinkowskiego",1,610105,1,12
13,2,"2_5664819^N+","Aleje Marcinkowskiego",1,610105,1,12
13,2,"2_5664821^N+","Aleje Marcinkowskiego",1,610105,1,12
13,2,"2_5664823^N+","Aleje Marcinkowskiego",1,610105,1,12
13,2,"2_5664825^N+","Aleje Marcinkowskiego",1,610105,1,12
13,2,"2_5664827^N+","Aleje Marcinkowskiego",1,610105,1,12
13,2,"2_5664829^N+","Aleje Marcinkowskiego",1,610105,1,12
13,2,"2_5664838^N+","Aleje Marcinkowskiego",1,610105,1,13
13,2,"2_5664840^N+","Aleje Marcinkowskiego",1,610105,1,13
13,2,"2_5664842^N+","Aleje Marcinkowskiego",1,610105,1,13
13,2,"2_5664844^N+","Aleje Marcinkowskiego",1,610105,1,13
13,2,"2_5664846^N+","Aleje Marcinkowskiego",1,610105,1,13
13,2,"2_5664848^N+","Aleje Marcinkowskiego",1,610105,1,13
13,2,"2_5664850^N+","Aleje Marcinkowskiego",1,610105,1,13
13,2,"2_5664852^N+","Aleje Marcinkowskiego",1,610105,1,13
13,2,"2_5664854^N+","Aleje Marcinkowskiego",1,610105,1,13
13,2,"2_5664856^N+","Aleje Marcinkowskiego",1,610105,1,13
13,2,"2_5664858^N+","Aleje Marcinkowskiego",1,610105,1,13
13,2,"2_5664860^N+","Aleje Marcinkowskiego",1,610105,1,13
13,2,"2_5664868^N+","Aleje Marcinkowskiego",1,610105,1,14
13,2,"2_5664870^N+","Aleje Marcinkowskiego",1,610105,1,14
13,2,"2_5664872^N+","Aleje Marcinkowskiego",1,610105,1,14
13,2,"2_5664874^N+","Aleje Marcinkowskiego",1,610105,1,14
13,2,"2_5664881^N+","Aleje Marcinkowskiego",1,610105,1,15
13,2,"2_5664883^N+","Aleje Marcinkowskiego",1,610105,1,15
13,2,"2_5664891^N+","Aleje Marcinkowskiego",1,610105,1,16
13,2,"2_5664893^N+","Aleje Marcinkowskiego",1,610105,1,16
13,2,"2_5664895^N+","Aleje Marcinkowskiego",1,610105,1,16
13,2,"2_5664902^N+","Aleje Marcinkowskiego",1,610105,1,17
13,2,"2_5664904^N+","Aleje Marcinkowskiego",1,610105,1,17
13,2,"2_5664906^N+","Aleje Marcinkowskiego",1,610105,1,17
13,2,"2_5664908^N+","Aleje Marcinkowskiego",1,610105,1,17
13,2,"2_5664910^N+","Aleje Marcinkowskiego",1,610105,1,17
13,2,"2_5664912^N+","Aleje Marcinkowskiego",1,610105,1,17
13,2,"2_5664914^N+","Aleje Marcinkowskiego",1,610105,1,17
13,2,"2_5664916^N+","Aleje Marcinkowskiego",1,610105,1,17
13,2,"2_5664918^N+","Aleje Marcinkowskiego",1,610105,1,17
13,2,"2_5664920^N+","Aleje Marcinkowskiego",1,610105,1,17
13,2,"2_5664922^N+","Aleje Marcinkowskiego",1,610105,1,17
13,2,"2_5664924^N+","Aleje Marcinkowskiego",1,610105,1,17
13,2,"2_5664926^N+","Aleje Marcinkowskiego",1,610105,1,17
13,2,"2_5664928^N+","Aleje Marcinkowskiego",1,610105,1,17
13,2,"2_5664930^N+","Aleje Marcinkowskiego",1,610105,1,17
13,2,"2_5664934^N+","Aleje Marcinkowskiego",1,610105,1,17
13,2,"2_5664940^N+","Aleje Marcinkowskiego",1,610105,1,19
13,2,"2_5664942^N+","Aleje Marcinkowskiego",1,610105,1,19
13,2,"2_5664944^N+","Aleje Marcinkowskiego",1,610105,1,19
13,2,"2_5664946^N+","Aleje Marcinkowskiego",1,610105,1,19
13,2,"2_5664948^N+","Aleje Marcinkowskiego",1,610105,1,19
13,2,"2_5664950^N+","Aleje Marcinkowskiego",1,610105,1,19
13,2,"2_5664952^N+","Aleje Marcinkowskiego",1,610105,1,19
13,2,"2_5664960^N+","Aleje Marcinkowskiego",1,610105,1,2
13,2,"2_5664962^N+","Aleje Marcinkowskiego",1,610105,1,2
13,2,"2_5664964^N+","Aleje Marcinkowskiego",1,610105,1,2
13,2,"2_5664970^N+","Aleje Marcinkowskiego",1,610105,1,20
13,2,"2_5664972^N+","Aleje Marcinkowskiego",1,610105,1,20
13,2,"2_5664974^N+","Aleje Marcinkowskiego",1,610105,1,20
13,2,"2_5664976^N+","Aleje Marcinkowskiego",1,610105,1,20
13,2,"2_5664978^N+","Aleje Marcinkowskiego",1,610105,1,20
13,2,"2_5664980^N+","Aleje Marcinkowskiego",1,610105,1,20
13,2,"2_5664988^N+","Aleje Marcinkowskiego",1,610105,1,3
13,2,"2_5664990^N+","Aleje Marcinkowskiego",1,610105,1,3
13,2,"2_5664992^N+","Aleje Marcinkowskiego",1,610105,1,3
13,2,"2_5664994^N+","Aleje Marcinkowskiego",1,610105,1,3
13,2,"2_5664996^N+","Aleje Marcinkowskiego",1,610105,1,3
13,2,"2_5664998^N+","Aleje Marcinkowskiego",1,610105,1,3
13,2,"2_5665000^N+","Aleje Marcinkowskiego",1,610105,1,3
13,2,"2_5665002^N+","Aleje Marcinkowskiego",1,610105,1,3
13,2,"2_5665004^N+","Aleje Marcinkowskiego",1,610105,1,3
13,2,"2_5665006^N+","Aleje Marcinkowskiego",1,610105,1,3
13,2,"2_5665008^N+","Aleje Marcinkowskiego",1,610105,1,3
13,2,"2_5665010^N+","Aleje Marcinkowskiego",1,610105,1,3
13,2,"2_5665016^N+","Aleje Marcinkowskiego",1,610105,1,4
13,2,"2_5665018^N+","Aleje Marcinkowskiego",1,610105,1,4
13,2,"2_5665020^N+","Aleje Marcinkowskiego",1,610105,1,4
13,2,"2_5665022^N+","Aleje Marcinkowskiego",1,610105,1,4
13,2,"2_5665024^N+","Aleje Marcinkowskiego",1,610105,1,4
13,2,"2_5665026^N+","Aleje Marcinkowskiego",1,610105,1,4
13,2,"2_5665028^N+","Aleje Marcinkowskiego",1,610105,1,4
13,2,"2_5665032^N+","Aleje Marcinkowskiego",1,610105,1,4
13,2,"2_5665039^N+","Aleje Marcinkowskiego",1,610105,1,5
13,2,"2_5665041^N+","Aleje Marcinkowskiego",1,610105,1,5
13,2,"2_5665043^N+","Aleje Marcinkowskiego",1,610105,1,5
13,2,"2_5665045^N+","Aleje Marcinkowskiego",1,610105,1,5
13,2,"2_5665047^N+","Aleje Marcinkowskiego",1,610105,1,5
13,2,"2_5665055^N+","Aleje Marcinkowskiego",1,610105,1,6
13,2,"2_5665057^N+","Aleje Marcinkowskiego",1,610105,1,6
13,2,"2_5665059^N+","Aleje Marcinkowskiego",1,610105,1,6
13,2,"2_5665061^N+","Aleje Marcinkowskiego",1,610105,1,6
13,2,"2_5665063^N+","Aleje Marcinkowskiego",1,610105,1,6
13,2,"2_5665071^N+","Aleje Marcinkowskiego",1,610105,1,7
13,2,"2_5665073^N+","Aleje Marcinkowskiego",1,610105,1,7
13,2,"2_5665075^N+","Aleje Marcinkowskiego",1,610105,1,7
13,2,"2_5665077^N+","Aleje Marcinkowskiego",1,610105,1,7
13,2,"2_5665079^N+","Aleje Marcinkowskiego",1,610105,1,7
13,2,"2_5665081^N+","Aleje Marcinkowskiego",1,610105,1,7
13,2,"2_5665083^N+","Aleje Marcinkowskiego",1,610105,1,7
13,2,"2_5665085^N+","Aleje Marcinkowskiego",1,610105,1,7
13,2,"2_5665087^N+","Aleje Marcinkowskiego",1,610105,1,7
13,2,"2_5665089^N+","Aleje Marcinkowskiego",1,610105,1,7
13,2,"2_5665091^N+","Aleje Marcinkowskiego",1,610105,1,7
13,2,"2_5665093^N+","Aleje Marcinkowskiego",1,610105,1,7
13,2,"2_5665095^N+","Aleje Marcinkowskiego",1,610105,1,7
13,2,"2_5665097^N+","Aleje Marcinkowskiego",1,610105,1,7
13,2,"2_5665101^N+","Aleje Marcinkowskiego",1,610105,1,7
13,2,"2_5665110^N+","Aleje Marcinkowskiego",1,610105,1,8
13,2,"2_5665112^N+","Aleje Marcinkowskiego",1,610105,1,8
13,2,"2_5665117^N+","Aleje Marcinkowskiego",1,610105,1,18
13,2,"2_5665119^N+","Aleje Marcinkowskiego",1,610105,1,18
13,2,"2_5665121^N+","Aleje Marcinkowskiego",1,610105,1,18
13,2,"2_5665123^N+","Aleje Marcinkowskiego",1,610105,1,18
13,2,"2_5665132^N+","Aleje Marcinkowskiego",1,610105,1,9
13,2,"2_5665134^N+","Aleje Marcinkowskiego",1,610105,1,9
13,2,"2_5665136^N+","Aleje Marcinkowskiego",1,610105,1,9
13,2,"2_5665138^N+","Aleje Marcinkowskiego",1,610105,1,9
13,2,"2_5667546^N+","Aleje Marcinkowskiego",1,610105,1,22
13,2,"2_5667639^N+","Aleje Marcinkowskiego",1,610105,1,23
13,2,"2_5667711^N+","Aleje Marcinkowskiego",1,610105,1,21
13,2,"2_5664772^N+","Starołęka PKM",0,610106,1,1
13,2,"2_5664774^N+","Starołęka PKM",0,610106,1,1
13,2,"2_5664776^N+","Starołęka PKM",0,610106,1,1
13,2,"2_5664778^N+","Starołęka PKM",0,610106,1,1
13,2,"2_5664780^N+","Starołęka PKM",0,610106,1,1
13,2,"2_5664787^N+","Starołęka PKM",0,610106,1,10
13,2,"2_5664789^N+","Starołęka PKM",0,610106,1,10
13,2,"2_5664791^N+","Starołęka PKM",0,610106,1,10
13,2,"2_5664793^N+","Starołęka PKM",0,610106,1,10
13,2,"2_5664795^N+","Starołęka PKM",0,610106,1,10
13,2,"2_5664801^N+","Starołęka PKM",0,610106,1,11
13,2,"2_5664803^N+","Starołęka PKM",0,610106,1,11
13,2,"2_5664805^N+","Starołęka PKM",0,610106,1,11
13,2,"2_5664807^N+","Starołęka PKM",0,610106,1,11
13,2,"2_5664809^N+","Starołęka PKM",0,610106,1,11
13,2,"2_5664811^N+","Starołęka PKM",0,610106,1,11
13,2,"2_5664818^N+","Starołęka PKM",0,610106,1,12
13,2,"2_5664820^N+","Starołęka PKM",0,610106,1,12
13,2,"2_5664822^N+","Starołęka PKM",0,610106,1,12
13,2,"2_5664824^N+","Starołęka PKM",0,610106,1,12
13,2,"2_5664826^N+","Starołęka PKM",0,610106,1,12
13,2,"2_5664828^N+","Starołęka PKM",0,610106,1,12
13,2,"2_5664830^N+","Starołęka PKM",0,610106,1,12
13,2,"2_5664837^N+","Starołęka PKM",0,610106,1,13
13,2,"2_5664839^N+","Starołęka PKM",0,610106,1,13
13,2,"2_5664841^N+","Starołęka PKM",0,610106,1,13
13,2,"2_5664843^N+","Starołęka PKM",0,610106,1,13
13,2,"2_5664845^N+","Starołęka PKM",0,610106,1,13
13,2,"2_5664847^N+","Starołęka PKM",0,610106,1,13
13,2,"2_5664849^N+","Starołęka PKM",0,610106,1,13
13,2,"2_5664851^N+","Starołęka PKM",0,610106,1,13
13,2,"2_5664853^N+","Starołęka PKM",0,610106,1,13
13,2,"2_5664855^N+","Starołęka PKM",0,610106,1,13
13,2,"2_5664857^N+","Starołęka PKM",0,610106,1,13
13,2,"2_5664859^N+","Starołęka PKM",0,610106,1,13
13,2,"2_5664867^N+","Starołęka PKM",0,610106,1,14
13,2,"2_5664869^N+","Starołęka PKM",0,610106,1,14
13,2,"2_5664871^N+","Starołęka PKM",0,610106,1,14
13,2,"2_5664873^N+","Starołęka PKM",0,610106,1,14
13,2,"2_5664875^N+","Starołęka PKM",0,610106,1,14
13,2,"2_5664882^N+","Starołęka PKM",0,610106,1,15
13,2,"2_5664884^N+","Starołęka PKM",0,610106,1,15
13,2,"2_5664892^N+","Starołęka PKM",0,610106,1,16
13,2,"2_5664894^N+","Starołęka PKM",0,610106,1,16
13,2,"2_5664896^N+","Starołęka PKM",0,610106,1,16
13,2,"2_5664903^N+","Starołęka PKM",0,610106,1,17
13,2,"2_5664905^N+","Starołęka PKM",0,610106,1,17
13,2,"2_5664907^N+","Starołęka PKM",0,610106,1,17
13,2,"2_5664909^N+","Starołęka PKM",0,610106,1,17
13,2,"2_5664911^N+","Starołęka PKM",0,610106,1,17
13,2,"2_5664913^N+","Starołęka PKM",0,610106,1,17
13,2,"2_5664915^N+","Starołęka PKM",0,610106,1,17
13,2,"2_5664917^N+","Starołęka PKM",0,610106,1,17
13,2,"2_5664919^N+","Starołęka PKM",0,610106,1,17
13,2,"2_5664921^N+","Starołęka PKM",0,610106,1,17
13,2,"2_5664923^N+","Starołęka PKM",0,610106,1,17
13,2,"2_5664925^N+","Starołęka PKM",0,610106,1,17
13,2,"2_5664927^N+","Starołęka PKM",0,610106,1,17
13,2,"2_5664929^N+","Starołęka PKM",0,610106,1,17
13,2,"2_5664933^N+","Starołęka PKM",0,610106,1,17
13,2,"2_5664941^N+","Starołęka PKM",0,610106,1,19
13,2,"2_5664943^N+","Starołęka PKM",0,610106,1,19
13,2,"2_5664945^N+","Starołęka PKM",0,610106,1,19
13,2,"2_5664947^N+","Starołęka PKM",0,610106,1,19
13,2,"2_5664949^N+","Starołęka PKM",0,610106,1,19
13,2,"2_5664951^N+","Starołęka PKM",0,610106,1,19
13,2,"2_5664953^N+","Starołęka PKM",0,610106,1,19
13,2,"2_5664961^N+","Starołęka PKM",0,610106,1,2
13,2,"2_5664963^N+","Starołęka PKM",0,610106,1,2
13,2,"2_5664965^N+","Starołęka PKM",0,610106,1,2
13,2,"2_5664971^N+","Starołęka PKM",0,610106,1,20
13,2,"2_5664973^N+","Starołęka PKM",0,610106,1,20
13,2,"2_5664975^N+","Starołęka PKM",0,610106,1,20
13,2,"2_5664977^N+","Starołęka PKM",0,610106,1,20
13,2,"2_5664979^N+","Starołęka PKM",0,610106,1,20
13,2,"2_5664981^N+","Starołęka PKM",0,610106,1,20
13,2,"2_5664989^N+","Starołęka PKM",0,610106,1,3
13,2,"2_5664991^N+","Starołęka PKM",0,610106,1,3
13,2,"2_5664993^N+","Starołęka PKM",0,610106,1,3
13,2,"2_5664995^N+","Starołęka PKM",0,610106,1,3
13,2,"2_5664997^N+","Starołęka PKM",0,610106,1,3
13,2,"2_5664999^N+","Starołęka PKM",0,610106,1,3
13,2,"2_5665001^N+","Starołęka PKM",0,610106,1,3
13,2,"2_5665003^N+","Starołęka PKM",0,610106,1,3
13,2,"2_5665005^N+","Starołęka PKM",0,610106,1,3
13,2,"2_5665007^N+","Starołęka PKM",0,610106,1,3
13,2,"2_5665009^N+","Starołęka PKM",0,610106,1,3
13,2,"2_5665011^N+","Starołęka PKM",0,610106,1,3
13,2,"2_5665017^N+","Starołęka PKM",0,610106,1,4
13,2,"2_5665019^N+","Starołęka PKM",0,610106,1,4
13,2,"2_5665021^N+","Starołęka PKM",0,610106,1,4
13,2,"2_5665023^N+","Starołęka PKM",0,610106,1,4
13,2,"2_5665025^N+","Starołęka PKM",0,610106,1,4
13,2,"2_5665027^N+","Starołęka PKM",0,610106,1,4
13,2,"2_5665031^N+","Starołęka PKM",0,610106,1,4
13,2,"2_5665040^N+","Starołęka PKM",0,610106,1,5
13,2,"2_5665042^N+","Starołęka PKM",0,610106,1,5
13,2,"2_5665044^N+","Starołęka PKM",0,610106,1,5
13,2,"2_5665046^N+","Starołęka PKM",0,610106,1,5
13,2,"2_5665048^N+","Starołęka PKM",0,610106,1,5
13,2,"2_5665056^N+","Starołęka PKM",0,610106,1,6
13,2,"2_5665058^N+","Starołęka PKM",0,610106,1,6
13,2,"2_5665060^N+","Starołęka PKM",0,610106,1,6
13,2,"2_5665062^N+","Starołęka PKM",0,610106,1,6
13,2,"2_5665064^N+","Starołęka PKM",0,610106,1,6
13,2,"2_5665070^N+","Starołęka PKM",0,610106,1,7
13,2,"2_5665072^N+","Starołęka PKM",0,610106,1,7
13,2,"2_5665074^N+","Starołęka PKM",0,610106,1,7
13,2,"2_5665076^N+","Starołęka PKM",0,610106,1,7
13,2,"2_5665078^N+","Starołęka PKM",0,610106,1,7
13,2,"2_5665080^N+","Starołęka PKM",0,610106,1,7
13,2,"2_5665082^N+","Starołęka PKM",0,610106,1,7
13,2,"2_5665084^N+","Starołęka PKM",0,610106,1,7
13,2,"2_5665086^N+","Starołęka PKM",0,610106,1,7
13,2,"2_5665088^N+","Starołęka PKM",0,610106,1,7
13,2,"2_5665090^N+","Starołęka PKM",0,610106,1,7
13,2,"2_5665092^N+","Starołęka PKM",0,610106,1,7
13,2,"2_5665094^N+","Starołęka PKM",0,610106,1,7
13,2,"2_5665096^N+","Starołęka PKM",0,610106,1,7
13,2,"2_5665100^N+","Starołęka PKM",0,610106,1,7
13,2,"2_5665109^N+","Starołęka PKM",0,610106,1,8
13,2,"2_5665111^N+","Starołęka PKM",0,610106,1,8
13,2,"2_5665113^N+","Starołęka PKM",0,610106,1,8
13,2,"2_5665118^N+","Starołęka PKM",0,610106,1,18
13,2,"2_5665120^N+","Starołęka PKM",0,610106,1,18
13,2,"2_5665122^N+","Starołęka PKM",0,610106,1,18
13,2,"2_5665124^N+","Starołęka PKM",0,610106,1,18
13,2,"2_5665131^N+","Starołęka PKM",0,610106,1,9
13,2,"2_5665133^N+","Starołęka PKM",0,610106,1,9
13,2,"2_5665135^N+","Starołęka PKM",0,610106,1,9
13,2,"2_5665137^N+","Starołęka PKM",0,610106,1,9
13,2,"2_5665139^N+","Starołęka PKM",0,610106,1,9
13,2,"2_5667545^N+","Starołęka PKM",0,610106,1,22
13,2,"2_5667549^N+","Starołęka PKM",0,610106,1,22
13,2,"2_5667638^N+","Starołęka PKM",0,610106,1,23
13,2,"2_5667710^N+","Starołęka PKM",0,610106,1,21
13,2,"2_5667714^N+","Starołęka PKM",0,610106,1,21
13,2,"2_5665069^N","Aleje Marcinkowskiego",1,610288,1,7
13,2,"2_5664836^N","Aleje Marcinkowskiego",1,610290,1,13
13,2,"2_5664866^N","Aleje Marcinkowskiego",1,610290,1,14
13,2,"2_5665108^N","Aleje Marcinkowskiego",1,610290,1,8
13,2,"2_5665130^N","Aleje Marcinkowskiego",1,610290,1,9
13,2,"2_5664812^F,N","Franowo",1,610291,1,11
13,2,"2_5664831^F,N","Franowo",1,610291,1,12
13,2,"2_5664885^F,N","Franowo",1,610291,1,15
13,2,"2_5664954^F,N","Franowo",1,610291,1,19
13,2,"2_5664982^F,N","Franowo",1,610291,1,20
13,2,"2_5665049^F,N","Franowo",1,610291,1,5
13,2,"2_5665125^F,N","Franowo",1,610291,1,18
13,2,"2_5665140^F,N","Franowo",1,610291,1,9
13,2,"2_5664770^N","Starołęka PKM",0,610292,1,1
13,2,"2_5664785^N","Starołęka PKM",0,610292,1,10
13,2,"2_5664880^N","Starołęka PKM",0,610292,1,15
13,2,"2_5664959^N","Starołęka PKM",0,610292,1,2
13,2,"2_5664987^N","Starołęka PKM",0,610292,1,3
13,2,"2_5665054^N","Starołęka PKM",0,610292,1,6
13,2,"2_5664861^F,N","Franowo",0,610294,1,13
13,2,"2_5667642^F,N","Franowo",0,610294,1,23
13,2,"2_5667550^G,N","Głogowska/Hetmańska",1,610298,1,22
13,2,"2_5667715^G,N","Głogowska/Hetmańska",1,610298,1,21
13,2,"2_5664890^N","Starołęka PKM",0,610300,1,16
13,2,"2_5664901^N","Starołęka PKM",0,610300,1,17
13,3,"3_5648509^N+","Aleje Marcinkowskiego",1,606773,1,4
13,3,"3_5648511^N+","Aleje Marcinkowskiego",1,606773,1,4
13,3,"3_5648513^N+","Aleje Marcinkowskiego",1,606773,1,4
13,3,"3_5648515^N+","Aleje Marcinkowskiego",1,606773,1,4
13,3,"3_5648517^N+","Aleje Marcinkowskiego",1,606773,1,4
13,3,"3_5648519^N+","Aleje Marcinkowskiego",1,606773,1,4
13,3,"3_5648521^N+","Aleje Marcinkowskiego",1,606773,1,4
